origin_time,Ev. Lat,Ev. Long,Ev. Depth,Station,St. Lat,St. Long,Delay 2-4,Delay 4-8,Delay 8-16,Delay 16-32
2012-07-01T22:03:57.037009,38.180526,22.169424,51.452637,AMT,37.5324,21.7089,4.713002,7.833002,7.733002,2.573002
2012-07-01T22:03:57.037009,38.180526,22.169424,51.452637,ITM,37.17872,21.92522,9.612997,6.542997,7.012997,3.982997
2012-07-01T22:03:57.037009,38.180526,22.169424,51.452637,DID,37.5063,23.2368,2.470999,1.440999,2.260999,1.090999
2012-07-01T22:03:57.037009,38.180526,22.169424,51.452637,VLY,37.8524,23.7942,1.795004,3.595004,1.185004,1.135004
2012-07-01T22:03:57.037009,38.180526,22.169424,51.452637,DION,38.07794,23.93306,2.227998,0.867998,2.007998,1.427998
2012-07-01T22:03:57.037009,38.180526,22.169424,51.452637,GUR,37.9363,22.3423,1.408001,1.298001,1.218001,1.338001
2012-07-01T22:03:57.037009,38.180526,22.169424,51.452637,ANX,38.5933,21.9209,2.279995,1.019995,0.989995,0.929995
2012-07-01T22:03:57.037009,38.180526,22.169424,51.452637,EVR,38.91657,21.8105,6.159995,7.239995,4.869995,6.409995
2012-07-01T22:03:57.037009,38.180526,22.169424,51.452637,PDO,38.5986,21.1833,4.643995,4.603995,4.463995,0.563995
2012-07-04T10:43:15.118662,35.69525,24.43319,52.612305,VAM,35.407,24.1997,3.508002,0.558002,0.868002,0.748002
2012-07-04T10:43:15.118662,35.69525,24.43319,52.612305,IMMV,35.4606,23.9811,1.191999,3.271999,1.081999,1.341999
2012-07-04T10:43:15.118662,35.69525,24.43319,52.612305,IDI,35.288,24.89,5.589499,4.501999,3.726999,3.851999
2012-07-04T10:43:15.118662,35.69525,24.43319,52.612305,SIVA,35.01777,24.81204,2.774002,2.874002,2.764002,5.624002
2012-07-04T10:43:15.118662,35.69525,24.43319,52.612305,ANKY,35.86704,23.30117,9.607001,3.557001,1.677001,6.327001
2012-07-04T10:43:15.118662,35.69525,24.43319,52.612305,MHLO,36.68984,24.40171,4.347004,2.537004,2.017004,3.867004
2012-07-04T10:43:15.118662,35.69525,24.43319,52.612305,LAST,35.16154,25.47823,8.317002,3.627002,3.657002,3.767002
2012-07-04T10:43:15.118662,35.69525,24.43319,52.612305,SAP3,36.43561,25.34539,6.152,2.762,3.482,9.732
2012-07-04T10:43:15.118662,35.69525,24.43319,52.612305,NPS,35.26134,25.61037,5.029995,3.559995,2.229995,4.439995
2012-07-04T10:43:15.118662,35.69525,24.43319,52.612305,SANT,36.37052,25.45926,3.279,1.389,3.639,1.389
2012-07-04T10:43:15.118662,35.69525,24.43319,52.612305,VLI,36.71803,22.94686,4.737002,1.797002,5.577002,5.827002
2012-07-04T10:43:15.118662,35.69525,24.43319,52.612305,APE,37.07274,25.52301,1.228,1.908,2.328,1.608
2012-07-04T10:43:15.118662,35.69525,24.43319,52.612305,AMGA,36.83156,25.89384,2.741006,2.241006,2.521006,10.231006
2012-07-04T10:43:15.118662,35.69525,24.43319,52.612305,DID,37.5063,23.2368,6.196006,4.186006,3.626006,3.336006
2012-07-04T10:43:15.118662,35.69525,24.43319,52.612305,DION,38.07794,23.93306,1.443005,2.323005,2.543005,1.723005
2012-07-04T10:43:15.118662,35.69525,24.43319,52.612305,GUR,37.9363,22.3423,8.506998,10.086998,3.116998,9.966998
2012-07-05T08:21:20.912959,35.967341,25.888127,76.538086,SANT,36.37052,25.45926,0.814001,1.754001,1.344001,4.364001
2012-07-05T08:21:20.912959,35.967341,25.888127,76.538086,NPS,35.26134,25.61037,2.009995,2.289995,2.859995,2.439995
2012-07-05T08:21:20.912959,35.967341,25.888127,76.538086,AMGA,36.83156,25.89384,0.855998,1.105998,7.155998,13.385998
2012-07-05T08:21:20.912959,35.967341,25.888127,76.538086,LAST,35.16154,25.47823,2.100995,1.980995,1.730995,1.680995
2012-07-05T08:21:20.912959,35.967341,25.888127,76.538086,ZKR,35.1147,26.21691,1.208,1.228,2.908,1.818
2012-07-05T08:21:20.912959,35.967341,25.888127,76.538086,IDI,35.288,24.89,2.937997,2.925497,1.275497,2.162997
2012-07-05T08:21:20.912959,35.967341,25.888127,76.538086,SIVA,35.01777,24.81204,6.811,1.251,3.751,6.911
2012-07-05T08:21:20.912959,35.967341,25.888127,76.538086,MHLO,36.68984,24.40171,4.814,2.894,2.944,0.444
2012-07-05T08:21:20.912959,35.967341,25.888127,76.538086,ARG,36.21356,28.12122,2.494,3.304,0.984,11.934
2012-07-05T17:36:15.153334,38.140664,22.034597,49.987793,LAKA,38.2401,21.9785,4.825004,0.515004,1.135004,2.465004
2012-07-05T17:36:15.153334,38.140664,22.034597,49.987793,KLV,38.0435,22.1504,1.377993,1.387993,1.297993,0.467993
2012-07-05T17:36:15.153334,38.140664,22.034597,49.987793,DSF,38.4112,22.5271,0.692001,0.822001,1.812001,0.692001
2012-07-05T17:36:15.153334,38.140664,22.034597,49.987793,PVO,38.616,21.525,1.685,4.075,4.415,1.285
2012-07-05T17:36:15.153334,38.140664,22.034597,49.987793,AMT,37.5324,21.7089,3.947002,4.387002,3.587002,4.747002
2012-07-05T17:36:15.153334,38.140664,22.034597,49.987793,LTK,38.0228,22.9673,6.800001,3.200001,0.830001,1.080001
2012-07-05T17:36:15.153334,38.140664,22.034597,49.987793,LKR,38.64956,22.99886,1.086998,6.656998,6.686998,6.716998
2012-07-05T17:36:15.153334,38.140664,22.034597,49.987793,DID,37.5063,23.2368,3.051998,2.501998,2.451998,2.501998
2012-07-05T17:36:15.153334,38.140664,22.034597,49.987793,VLY,37.8524,23.7942,2.598007,3.298007,3.608007,2.888007
2012-07-05T17:36:15.153334,38.140664,22.034597,49.987793,DION,38.07794,23.93306,1.641003,1.091003,1.221003,1.451003
2012-07-05T17:36:15.153334,38.140664,22.034597,49.987793,GUR,37.9363,22.3423,1.576004,0.746004,1.316004,0.936004
2012-07-05T17:36:15.153334,38.140664,22.034597,49.987793,ANX,38.5933,21.9209,2.200995,2.110995,2.510995,1.980995
2012-07-05T17:36:15.153334,38.140664,22.034597,49.987793,PDO,38.5986,21.1833,3.786,3.726,2.416,5.666
2012-07-07T07:51:24.946555,36.428683,26.742205,144.897461,AMGA,36.83156,25.89384,0.993004,1.273004,13.323004,8.223004
2012-07-07T07:51:24.946555,36.428683,26.742205,144.897461,KARP,35.5471,27.16106,3.269998,1.799998,1.839998,1.859998
2012-07-07T07:51:24.946555,36.428683,26.742205,144.897461,SANT,36.37052,25.45926,2.023001,1.593001,7.743001,8.993001
2012-07-07T07:51:24.946555,36.428683,26.742205,144.897461,ARG,36.21356,28.12122,3.617005,2.907005,2.247005,0.627005
2012-07-07T07:51:24.946555,36.428683,26.742205,144.897461,ZKR,35.1147,26.21691,2.926002,1.826002,2.026002,2.456002
2012-07-07T07:51:24.946555,36.428683,26.742205,144.897461,NPS,35.26134,25.61037,1.707002,3.387002,4.147002,1.967002
2012-07-07T07:51:24.946555,36.428683,26.742205,144.897461,LAST,35.16154,25.47823,7.54,2,2.26,2.13
2012-07-07T07:51:24.946555,36.428683,26.742205,144.897461,IACM,35.3058,25.0709,11.455004,4.245004,2.665004,10.745004
2012-07-07T07:51:24.946555,36.428683,26.742205,144.897461,IDI,35.288,24.89,4.641,3.391,3.4285,2.9285
2012-07-07T07:51:24.946555,36.428683,26.742205,144.897461,MHLA,36.74501,24.4219,13.963002,12.613002,8.803002,9.033002
2012-07-07T07:51:24.946555,36.428683,26.742205,144.897461,IMMV,35.4606,23.9811,5.566001,3.286001,3.466001,3.936001
2012-07-07T07:51:24.946555,36.428683,26.742205,144.897461,GVD,34.83914,24.08738,3.949999,6.679999,10.419999,2.949999
2012-07-07T07:51:24.946555,36.428683,26.742205,144.897461,DION,38.07794,23.93306,10.234001,0.484001,4.174001,13.354001
2012-07-07T07:51:24.946555,36.428683,26.742205,144.897461,PTL,38.0473,23.8638,1.602999,0.392999,2.332999,11.942999
2012-07-07T07:51:24.946555,36.428683,26.742205,144.897461,ANKY,35.86704,23.30117,5.901997,7.181997,3.921997,5.281997
2012-07-07T07:51:24.946555,36.428683,26.742205,144.897461,VLI,36.71803,22.94686,7.651001,3.741001,4.581001,4.971001
2012-07-07T07:51:24.946555,36.428683,26.742205,144.897461,VLX,37.3703,22.3793,5.448002,6.518002,4.338002,1.478002
2012-07-14T12:15:6.421890,38.140942,22.002555,50.598145,LAKA,38.2401,21.9785,3.451999,1.181999,0.531999,1.341999
2012-07-14T12:15:6.421890,38.140942,22.002555,50.598145,KLV,38.0435,22.1504,0.778001,0.918001,1.468001,0.698001
2012-07-14T12:15:6.421890,38.140942,22.002555,50.598145,RLS,38.05586,21.46475,1.341993,1.001993,1.411993,11.751993
2012-07-14T12:15:6.421890,38.140942,22.002555,50.598145,DSF,38.4112,22.5271,0.833998,0.893998,2.703998,2.633998
2012-07-14T12:15:6.421890,38.140942,22.002555,50.598145,PVO,38.616,21.525,1.357996,3.837996,4.257996,14.527996
2012-07-14T12:15:6.421890,38.140942,22.002555,50.598145,LTK,38.0228,22.9673,3.214996,3.274996,2.724996,0.444996
2012-07-14T12:15:6.421890,38.140942,22.002555,50.598145,DID,37.5063,23.2368,6.511999,5.631999,5.441999,1.901999
2012-07-14T12:15:6.421890,38.140942,22.002555,50.598145,PTL,38.0473,23.8638,1.802007,8.032007,3.592007,6.532007
2012-07-14T12:15:6.421890,38.140942,22.002555,50.598145,DION,38.07794,23.93306,2.816998,4.076998,4.366998,3.976998
2012-07-14T12:15:6.421890,38.140942,22.002555,50.598145,GUR,37.9363,22.3423,1.899999,2.539999,0.979999,4.649999
2012-07-14T12:15:6.421890,38.140942,22.002555,50.598145,ANX,38.5933,21.9209,2.584998,0.654998,2.004998,2.004998
2012-07-14T12:15:6.421890,38.140942,22.002555,50.598145,PDO,38.5986,21.1833,7.515998,3.575998,4.275998,3.675998
2012-07-15T03:34:7.607147,36.585655,26.986975,128.173828,AMGA,36.83156,25.89384,1.189001,1.169001,7.989001,0.139001
2012-07-15T03:34:7.607147,36.585655,26.986975,128.173828,ARG,36.21356,28.12122,2.557004,3.347004,3.997004,0.117004
2012-07-15T03:34:7.607147,36.585655,26.986975,128.173828,SANT,36.37052,25.45926,1.312996,10.642996,14.322996,11.362996
2012-07-15T03:34:7.607147,36.585655,26.986975,128.173828,ZKR,35.1147,26.21691,1.704995,2.674995,1.864995,0.784995
2012-07-15T03:34:7.607147,36.585655,26.986975,128.173828,NPS,35.26134,25.61037,2.397997,2.787997,1.717997,1.697997
2012-07-15T03:34:7.607147,36.585655,26.986975,128.173828,LAST,35.16154,25.47823,4.563,1.013,1.723,1.883
2012-07-15T03:34:7.607147,36.585655,26.986975,128.173828,IACM,35.3058,25.0709,11.764998,4.804998,5.214998,4.654998
2012-07-15T03:34:7.607147,36.585655,26.986975,128.173828,GVD,34.83914,24.08738,5.573003,6.293003,5.503003,4.183003
2012-07-15T03:34:7.607147,36.585655,26.986975,128.173828,VLI,36.71803,22.94686,3.031,3.151,3.041,9.501
2012-07-15T03:34:7.607147,36.585655,26.986975,128.173828,ITM,37.17872,21.92522,6.271998,5.851998,5.821998,3.361998
2012-07-17T07:55:21.818418,35.893149,26.505082,61.889648,KARP,35.5471,27.16106,3.738004,0.988004,1.748004,1.868004
2012-07-17T07:55:21.818418,35.893149,26.505082,61.889648,ZKR,35.1147,26.21691,1.568997,2.318997,1.558997,2.798997
2012-07-17T07:55:21.818418,35.893149,26.505082,61.889648,NPS,35.26134,25.61037,0.990002,5.810002,1.270002,2.740002
2012-07-17T07:55:21.818418,35.893149,26.505082,61.889648,SANT,36.37052,25.45926,1.475003,2.265003,1.995003,8.505003
2012-07-17T07:55:21.818418,35.893149,26.505082,61.889648,LAST,35.16154,25.47823,1.574997,5.684997,1.654997,1.604997
2012-07-17T07:55:21.818418,35.893149,26.505082,61.889648,ARG,36.21356,28.12122,1.932002,3.242002,1.552002,14.672002
2012-07-17T07:55:21.818418,35.893149,26.505082,61.889648,APE,37.07274,25.52301,1.772993,1.872993,2.232993,4.592993
2012-07-17T07:55:21.818418,35.893149,26.505082,61.889648,IDI,35.288,24.89,5.869496,6.344496,2.256996,5.444496
2012-07-19T20:35:37.527086,38.057459,22.137454,54.138184,KLV,38.0435,22.1504,0.971998,3.111998,1.331998,1.891998
2012-07-19T20:35:37.527086,38.057459,22.137454,54.138184,LAKA,38.2401,21.9785,2.463,1.223,1.483,0.393
2012-07-19T20:35:37.527086,38.057459,22.137454,54.138184,KALE,38.3911,22.1398,1.812997,0.812997,0.692997,0.632997
2012-07-19T20:35:37.527086,38.057459,22.137454,54.138184,DSF,38.4112,22.5271,6.429001,2.429001,1.529001,1.919001
2012-07-19T20:35:37.527086,38.057459,22.137454,54.138184,RLS,38.05586,21.46475,4.552,1.422,3.612,6.682
2012-07-19T20:35:37.527086,38.057459,22.137454,54.138184,LTK,38.0228,22.9673,2.324998,1.494998,2.344998,2.424998
2012-07-19T20:35:37.527086,38.057459,22.137454,54.138184,PVO,38.616,21.525,2.120998,2.930998,3.020998,0.400998
2012-07-19T20:35:37.527086,38.057459,22.137454,54.138184,ITM,37.17872,21.92522,3.943996,3.523996,2.043996,0.903996
2012-07-19T20:35:37.527086,38.057459,22.137454,54.138184,LKR,38.64956,22.99886,2.554998,6.454998,5.024998,6.534998
2012-07-19T20:35:37.527086,38.057459,22.137454,54.138184,DID,37.5063,23.2368,8.185005,6.595005,6.465005,3.855005
2012-07-19T20:35:37.527086,38.057459,22.137454,54.138184,ATH,37.97384,23.71767,2.641,2.441,2.451,3.931
2012-07-19T20:35:37.527086,38.057459,22.137454,54.138184,VLY,37.8524,23.7942,3.027,2.207,2.337,1.867
2012-07-19T20:35:37.527086,38.057459,22.137454,54.138184,PTL,38.0473,23.8638,1.535998,2.775998,1.995998,2.545998
2012-07-19T20:35:37.527086,38.057459,22.137454,54.138184,DION,38.07794,23.93306,2.686004,2.076004,1.716004,2.716004
2012-07-19T20:35:37.527086,38.057459,22.137454,54.138184,GUR,37.9363,22.3423,2.548997,2.088997,2.038997,4.598997
2012-07-19T20:35:37.527086,38.057459,22.137454,54.138184,PDO,38.5986,21.1833,5.963004,4.493004,4.293004,5.113004
2012-07-20T13:48:25.413163,35.348897,23.536086,38.818359,IMMV,35.4606,23.9811,1.685005,4.535005,0.005005,2.845005
2012-07-20T13:48:25.413163,35.348897,23.536086,38.818359,ANKY,35.86704,23.30117,4.541997,4.021997,0.671997,0.561997
2012-07-20T13:48:25.413163,35.348897,23.536086,38.818359,GVD,34.83914,24.08738,4.694002,4.514002,3.894002,4.464002
2012-07-24T22:45:59.403782,36.161678,24.02824,64.331055,MHLO,36.68984,24.40171,4.611001,2.251001,1.871001,2.081001
2012-07-24T22:45:59.403782,36.161678,24.02824,64.331055,ANKY,35.86704,23.30117,2.358004,3.898004,1.548004,1.158004
2012-07-24T22:45:59.403782,36.161678,24.02824,64.331055,MHLA,36.74501,24.4219,0.812999,0.972999,0.782999,2.402999
2012-07-24T22:45:59.403782,36.161678,24.02824,64.331055,IMMV,35.4606,23.9811,2.273999,2.763999,2.343999,2.033999
2012-07-24T22:45:59.403782,36.161678,24.02824,64.331055,VAM,35.407,24.1997,3.796998,2.846998,2.356998,5.216998
2012-07-24T22:45:59.403782,36.161678,24.02824,64.331055,VLI,36.71803,22.94686,2.289002,1.599002,3.749002,4.779002
2012-07-24T22:45:59.403782,36.161678,24.02824,64.331055,SAP3,36.43561,25.34539,2.914999,1.934999,2.034999,3.944999
2012-07-24T22:45:59.403782,36.161678,24.02824,64.331055,SANT,36.37052,25.45926,3.095004,3.355004,5.745004,7.985004
2012-07-24T22:45:59.403782,36.161678,24.02824,64.331055,SIVA,35.01777,24.81204,6.684002,6.824002,4.374002,3.514002
2012-07-24T22:45:59.403782,36.161678,24.02824,64.331055,DID,37.5063,23.2368,2.909995,2.489995,4.639995,4.189995
2012-07-24T22:45:59.403782,36.161678,24.02824,64.331055,LAST,35.16154,25.47823,1.085002,3.335002,3.765002,4.895002
2012-07-24T22:45:59.403782,36.161678,24.02824,64.331055,NPS,35.26134,25.61037,6.992003,4.312003,1.862003,1.162003
2012-07-24T22:45:59.403782,36.161678,24.02824,64.331055,AMGA,36.83156,25.89384,2.664998,2.274998,12.514998,13.724998
2012-07-24T22:45:59.403782,36.161678,24.02824,64.331055,PTL,38.0473,23.8638,1.964004,4.904004,3.664004,2.324004
2012-07-24T22:45:59.403782,36.161678,24.02824,64.331055,DION,38.07794,23.93306,5.375,5.355,5.685,2.695
2012-07-24T22:45:59.403782,36.161678,24.02824,64.331055,VLX,37.3703,22.3793,2.548,4.708,2.218,4.958
2012-07-25T15:49:49.432670,37.684078,22.496977,46.99707,KLV,38.0435,22.1504,3.138002,2.648002,0.618002,0.228002
2012-07-25T15:49:49.432670,37.684078,22.496977,46.99707,DID,37.5063,23.2368,2.008001,2.158001,1.338001,1.458001
2012-07-25T15:49:49.432670,37.684078,22.496977,46.99707,AMT,37.5324,21.7089,5.266001,4.656001,4.236001,14.996001
2012-07-25T15:49:49.432670,37.684078,22.496977,46.99707,LAKA,38.2401,21.9785,1.367,1.017,0.987,5.587
2012-07-25T15:49:49.432670,37.684078,22.496977,46.99707,DSF,38.4112,22.5271,1.652003,1.552003,1.012003,2.412003
2012-07-25T15:49:49.432670,37.684078,22.496977,46.99707,DION,38.07794,23.93306,1.831003,1.701003,2.671003,1.931003
2012-07-25T15:49:49.432670,37.684078,22.496977,46.99707,VLX,37.3703,22.3793,2.168001,0.708001,0.938001,1.908001
2012-07-25T15:49:49.432670,37.684078,22.496977,46.99707,GUR,37.9363,22.3423,1.739004,1.089004,1.749004,2.129004
2012-07-25T15:49:49.432670,37.684078,22.496977,46.99707,ANX,38.5933,21.9209,2.085,2.185,1.405,14.695
2012-07-27T09:44:39.919814,36.532828,27.155144,110.107422,ARG,36.21356,28.12122,2.313004,2.313004,2.083004,2.943004
2012-07-27T09:44:39.919814,36.532828,27.155144,110.107422,AMGA,36.83156,25.89384,1.584999,1.814999,13.954999,3.414999
2012-07-27T09:44:39.919814,36.532828,27.155144,110.107422,APE,37.07274,25.52301,2.05,14.72,9.01,11.97
2012-07-27T09:44:39.919814,36.532828,27.155144,110.107422,ZKR,35.1147,26.21691,1.884997,3.654997,4.804997,0.344997
2012-07-27T09:44:39.919814,36.532828,27.155144,110.107422,NPS,35.26134,25.61037,2.535002,2.505002,2.205002,14.845002
2012-07-27T09:44:39.919814,36.532828,27.155144,110.107422,LAST,35.16154,25.47823,2.250005,2.070005,2.730005,2.290005
2012-07-27T09:44:39.919814,36.532828,27.155144,110.107422,IDI,35.288,24.89,5.471001,5.233501,4.658501,2.808501
2012-08-02T22:08:51.837432,37.605445,22.750894,71.228027,KLV,38.0435,22.1504,2.492005,1.822005,0.792005,2.162005
2012-08-02T22:08:51.837432,37.605445,22.750894,71.228027,ITM,37.17872,21.92522,4.157997,5.117997,6.427997,5.247997
2012-08-02T22:08:51.837432,37.605445,22.750894,71.228027,AMT,37.5324,21.7089,4.557996,3.947996,3.227996,0.207996
2012-08-02T22:08:51.837432,37.605445,22.750894,71.228027,ATH,37.97384,23.71767,1.299995,1.759995,1.749995,12.189995
2012-08-02T22:08:51.837432,37.605445,22.750894,71.228027,LAKA,38.2401,21.9785,3.145997,2.065997,1.745997,3.975997
2012-08-02T22:08:51.837432,37.605445,22.750894,71.228027,KALE,38.3911,22.1398,7.052001,5.572001,1.522001,2.122001
2012-08-02T22:08:51.837432,37.605445,22.750894,71.228027,PTL,38.0473,23.8638,1.293001,2.453001,2.663001,2.733001
2012-08-02T22:47:58.420070,37.0159,23.896157,122.192383,MHLO,36.68984,24.40171,3.006999,2.136999,0.856999,2.516999
2012-08-02T22:47:58.420070,37.0159,23.896157,122.192383,VLI,36.71803,22.94686,1.447998,1.007998,2.097998,2.177998
2012-08-02T22:47:58.420070,37.0159,23.896157,122.192383,VLY,37.8524,23.7942,12.576001,12.846001,12.116001,9.346001
2012-08-02T22:47:58.420070,37.0159,23.896157,122.192383,ATH,37.97384,23.71767,1.503997,11.153997,15.003997,13.033997
2012-08-02T22:47:58.420070,37.0159,23.896157,122.192383,PTL,38.0473,23.8638,1.787,12.177,12.397,11.907
2012-08-02T22:47:58.420070,37.0159,23.896157,122.192383,DION,38.07794,23.93306,1.533006,6.203006,14.473006,0.113006
2012-08-02T22:47:58.420070,37.0159,23.896157,122.192383,ANKY,35.86704,23.30117,2.947002,8.197002,3.117002,2.927002
2012-08-02T22:47:58.420070,37.0159,23.896157,122.192383,SAP3,36.43561,25.34539,13.951,13.881,13.951,13.551
2012-08-02T22:47:58.420070,37.0159,23.896157,122.192383,APE,37.07274,25.52301,1.614998,1.314998,12.894998,8.624998
2012-08-02T22:47:58.420070,37.0159,23.896157,122.192383,ITM,37.17872,21.92522,3.135006,3.095006,3.415006,2.915006
2012-08-02T22:47:58.420070,37.0159,23.896157,122.192383,VAM,35.407,24.1997,3.121001,2.571001,2.151001,2.131001
2012-08-02T22:47:58.420070,37.0159,23.896157,122.192383,IDI,35.288,24.89,3.035005,3.972505,2.285005,3.060005
2012-08-02T22:47:58.420070,37.0159,23.896157,122.192383,LAKA,38.2401,21.9785,2.043994,1.533994,2.443994,1.733994
2012-08-02T22:47:58.420070,37.0159,23.896157,122.192383,RLS,38.05586,21.46475,4.546005,3.126005,5.306005,2.786005
2012-08-02T22:47:58.420070,37.0159,23.896157,122.192383,NPS,35.26134,25.61037,2.094002,2.094002,2.574002,2.254002
2012-08-02T22:47:58.420070,37.0159,23.896157,122.192383,LAST,35.16154,25.47823,1.908995,2.258995,1.928995,2.618995
2012-08-02T22:47:58.420070,37.0159,23.896157,122.192383,VLS,38.17683,20.5886,2.235999,4.215999,4.065999,5.035999
2012-08-05T03:59:5.849390,37.665806,21.455828,35.400391,ITM,37.17872,21.92522,2.382996,2.902996,3.182996,2.552996
2012-08-05T03:59:5.849390,37.665806,21.455828,35.400391,KLV,38.0435,22.1504,3.300999,1.140999,0.350999,1.590999
2012-08-05T03:59:5.849390,37.665806,21.455828,35.400391,LAKA,38.2401,21.9785,1.977996,5.547996,4.317996,1.767996
2012-08-05T03:59:5.849390,37.665806,21.455828,35.400391,LKR,38.64956,22.99886,3.378,1.638,2.418,14.738
2012-08-05T03:59:5.849390,37.665806,21.455828,35.400391,DION,38.07794,23.93306,3.743004,6.783004,4.043004,5.253004
2012-08-05T03:59:5.849390,37.665806,21.455828,35.400391,PDO,38.5986,21.1833,2.362001,6.532001,3.852001,2.562001
2012-08-05T03:59:5.849390,37.665806,21.455828,35.400391,EVR,38.91657,21.8105,4.882005,5.492005,6.782005,12.432005
2012-08-11T15:50:3.741176,36.201468,25.686193,132.080078,AMGA,36.83156,25.89384,2.053997,2.163997,3.413997,5.093997
2012-08-11T15:50:3.741176,36.201468,25.686193,132.080078,NPS,35.26134,25.61037,1.682,1.802,1.552,2.082
2012-08-11T15:50:3.741176,36.201468,25.686193,132.080078,LAST,35.16154,25.47823,2.127994,0.987994,0.757994,2.307994
2012-08-11T15:50:3.741176,36.201468,25.686193,132.080078,IDI,35.288,24.89,2.448499,1.498499,1.998499,1.435999
2012-08-11T15:50:3.741176,36.201468,25.686193,132.080078,KARP,35.5471,27.16106,1.556005,1.326005,1.656005,1.326005
2012-08-11T15:50:3.741176,36.201468,25.686193,132.080078,VAM,35.407,24.1997,6.632,2.472,2.162,2.972
2012-08-11T15:50:3.741176,36.201468,25.686193,132.080078,IMMV,35.4606,23.9811,7.831003,4.011003,2.801003,2.931003
2012-08-11T15:50:3.741176,36.201468,25.686193,132.080078,ARG,36.21356,28.12122,1.030005,0.940005,3.770005,8.120005
2012-08-12T02:26:33.471755,37.568571,21.86863,38.330078,ITM,37.17872,21.92522,2.672002,2.492002,3.372002,0.722002
2012-08-12T02:26:33.471755,37.568571,21.86863,38.330078,DRO,37.952,21.71,2.047002,4.517002,3.647002,0.977002
2012-08-12T02:26:33.471755,37.568571,21.86863,38.330078,KLV,38.0435,22.1504,3.784003,1.474003,8.394003,11.534003
2012-08-12T02:26:33.471755,37.568571,21.86863,38.330078,RLS,38.05586,21.46475,2.802,2.232,3.212,4.862
2012-08-12T02:26:33.471755,37.568571,21.86863,38.330078,VLS,38.17683,20.5886,1.676998,1.426998,2.186998,0.086998
2012-08-12T02:26:33.471755,37.568571,21.86863,38.330078,EVR,38.91657,21.8105,4.388,5.148,9.248,0.518
2012-08-13T12:27:11.457078,37.646523,22.464392,46.99707,KLV,38.0435,22.1504,3.151993,2.321993,1.091993,3.441993
2012-08-13T12:27:11.457078,37.646523,22.464392,46.99707,ITM,37.17872,21.92522,1.332998,1.242998,1.322998,13.542998
2012-08-13T12:27:11.457078,37.646523,22.464392,46.99707,VLI,36.71803,22.94686,7.887,5.577,3.337,2.227
2012-08-13T12:27:11.457078,37.646523,22.464392,46.99707,VLY,37.8524,23.7942,1.685997,1.765997,1.155997,1.175997
2012-08-13T12:27:11.457078,37.646523,22.464392,46.99707,PTL,38.0473,23.8638,1.888002,1.588002,3.118002,3.558002
2012-08-13T12:27:11.457078,37.646523,22.464392,46.99707,DION,38.07794,23.93306,2.686998,1.606998,1.976998,2.126998
2012-08-13T22:22:15.162978,35.60054,25.526941,36.376953,NPS,35.26134,25.61037,1.566002,0.976002,1.316002,1.256002
2012-08-13T22:22:15.162978,35.60054,25.526941,36.376953,LAST,35.16154,25.47823,1.466999,1.256999,1.186999,1.646999
2012-08-13T22:22:15.162978,35.60054,25.526941,36.376953,IDI,35.288,24.89,3.493001,2.493001,0.780501,2.493001
2012-08-13T22:22:15.162978,35.60054,25.526941,36.376953,SANT,36.37052,25.45926,5.337996,2.327996,1.637996,3.417996
2012-08-13T22:22:15.162978,35.60054,25.526941,36.376953,APE,37.07274,25.52301,2.448004,3.368004,2.098004,3.008004
2012-08-15T04:24:22.520587,37.574392,23.887861,135.498047,VLI,36.71803,22.94686,1.406998,1.556998,1.546998,1.796998
2012-08-15T04:24:22.520587,37.574392,23.887861,135.498047,KLV,38.0435,22.1504,4.002999,3.662999,1.602999,2.022999
2012-08-15T04:24:22.520587,37.574392,23.887861,135.498047,KALE,38.3911,22.1398,3.494997,3.804997,2.624997,0.504997
2012-08-23T02:16:47.143401,36.517483,26.832949,114.990234,AMGA,36.83156,25.89384,1.827,1.597,9.047,6.037
2012-08-23T02:16:47.143401,36.517483,26.832949,114.990234,ARG,36.21356,28.12122,1.592994,3.592994,3.592994,2.222994
2012-08-23T02:16:47.143401,36.517483,26.832949,114.990234,ZKR,35.1147,26.21691,3.845999,5.435999,3.465999,0.505999
2012-08-23T02:16:47.143401,36.517483,26.832949,114.990234,NPS,35.26134,25.61037,2.566,2.046,2.296,2.516
2012-08-23T02:16:47.143401,36.517483,26.832949,114.990234,LAST,35.16154,25.47823,1.622998,1.872998,1.382998,3.032998
2012-08-23T02:16:47.143401,36.517483,26.832949,114.990234,IDI,35.288,24.89,4.4435,1.456,1.8685,2.3685
2012-08-23T02:16:47.143401,36.517483,26.832949,114.990234,SIVA,35.01777,24.81204,8.768001,6.438001,3.268001,5.208001
2012-08-23T02:16:47.143401,36.517483,26.832949,114.990234,GVD,34.83914,24.08738,5.476002,3.656002,6.776002,11.276002
2012-08-24T05:44:45.118456,36.965294,23.237839,73.242188,VLI,36.71803,22.94686,3.368005,1.268005,1.898005,1.868005
2012-08-24T05:44:45.118456,36.965294,23.237839,73.242188,VLY,37.8524,23.7942,1.066997,1.736997,1.586997,1.496997
2012-08-24T05:44:45.118456,36.965294,23.237839,73.242188,ITM,37.17872,21.92522,3.328006,1.448006,1.768006,1.118006
2012-08-24T05:44:45.118456,36.965294,23.237839,73.242188,ATH,37.97384,23.71767,3.208995,1.288995,0.938995,1.328995
